,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC
Date,,,,,,,,,,,,,,,,,,
2018-05-22,24834.41015625,2724.43994140625,7378.4599609375,24834.41015625,2724.43994140625,7378.4599609375,25064.990234375,2742.239990234375,7432.52978515625,24812.060546875,2721.8798828125,7370.330078125,25047.55078125,2738.340087890625,7420.85009765625,288200000,3384140000,1927420000
2018-05-23,24886.810546875,2733.2900390625,7425.9599609375,24886.810546875,2733.2900390625,7425.9599609375,24889.4609375,2733.330078125,7426.77978515625,24667.119140625,2709.5400390625,7334.6201171875,24757.7109375,2713.97998046875,7335.02978515625,399610000,3333160000,1997090000
2018-05-24,24811.759765625,2727.760009765625,7424.43017578125,24811.759765625,2727.760009765625,7424.43017578125,24877.359375,2731.969970703125,7435.3798828125,24605.900390625,2707.3798828125,7357.5,24877.359375,2730.93994140625,7421.990234375,347050000,3285750000,2035460000
2018-05-25,24753.08984375,2721.330078125,7433.85009765625,24753.08984375,2721.330078125,7433.85009765625,24824.220703125,2727.360107421875,7452.85009765625,24687.810546875,2714.989990234375,7415.580078125,24781.2890625,2723.60009765625,7422.2001953125,257210000,3015260000,1771950000
2018-05-29,24361.44921875,2689.860107421875,7396.58984375,24361.44921875,2689.860107421875,7396.58984375,24635.1796875,2710.669921875,7435.1298828125,24247.83984375,2676.81005859375,7354.2900390625,24606.58984375,2705.110107421875,7398.509765625,395810000,3743310000,2095380000
2018-05-30,24667.779296875,2724.010009765625,7462.4501953125,24667.779296875,2724.010009765625,7462.4501953125,24714.48046875,2729.340087890625,7473.81005859375,24459.08984375,2702.429931640625,7423.669921875,24467.830078125,2702.429931640625,7428.41015625,324870000,3566490000,2058300000
2018-05-31,24415.83984375,2705.27001953125,7442.1201171875,24415.83984375,2705.27001953125,7442.1201171875,24620.7890625,2722.5,7492.419921875,24352.150390625,2700.679931640625,7431.41015625,24620.7890625,2720.97998046875,7455.580078125,429740000,4241100000,2533360000
2018-06-01,24635.2109375,2734.6201171875,7554.330078125,24635.2109375,2734.6201171875,7554.330078125,24673.599609375,2736.929931640625,7557.3798828125,24542.08984375,2718.699951171875,7487.22998046875,24542.08984375,2718.699951171875,7487.66015625,315710000,3694310000,2212330000
2018-06-04,24813.689453125,2746.8701171875,7606.4599609375,24813.689453125,2746.8701171875,7606.4599609375,24859.369140625,2749.159912109375,7607.169921875,24722.140625,2740.5400390625,7561.2001953125,24727.55078125,2741.669921875,7570.080078125,340400000,3410090000,2152170000
2018-06-05,24799.98046875,2748.800048828125,7637.85986328125,24799.98046875,2748.800048828125,7637.85986328125,24838.779296875,2752.610107421875,7644.47998046875,24710.8203125,2739.510009765625,7602.3798828125,24820.119140625,2748.4599609375,7621.35986328125,306340000,3523550000,2063270000
2018-06-06,25146.390625,2772.35009765625,7689.240234375,25146.390625,2772.35009765625,7689.240234375,25146.4609375,2772.389892578125,7691.64990234375,24854.140625,2748.4599609375,7622.31005859375,24854.140625,2753.25,7652.7998046875,316090000,3662780000,2198100000
2018-06-07,25241.41015625,2770.3701171875,7635.06982421875,25241.41015625,2770.3701171875,7635.06982421875,25326.08984375,2779.89990234375,7697.41015625,25164.48046875,2760.159912109375,7597.66015625,25192.140625,2774.840087890625,7697.41015625,357680000,3742080000,2339720000
2018-06-08,25316.529296875,2779.030029296875,7645.509765625,25316.529296875,2779.030029296875,7645.509765625,25325.630859375,2779.389892578125,7653.580078125,25165.69921875,2763.590087890625,7595.14013671875,25209.2890625,2765.840087890625,7607.740234375,317510000,3138850000,1949810000
2018-06-11,25322.310546875,2782.0,7659.93017578125,25322.310546875,2782.0,7659.93017578125,25402.830078125,2790.2099609375,7677.2900390625,25290.19921875,2780.169921875,7642.8701171875,25336.669921875,2780.179931640625,7647.240234375,276740000,3262130000,1959360000
2018-06-12,25320.73046875,2786.85009765625,7703.7900390625,25320.73046875,2786.85009765625,7703.7900390625,25364.369140625,2789.800048828125,7708.25,25247.0390625,2778.780029296875,7669.52978515625,25346.8203125,2785.60009765625,7673.8701171875,265750000,3435700000,2019890000
2018-06-13,25201.19921875,2775.6298828125,7695.7001953125,25201.19921875,2775.6298828125,7695.7001953125,25362.0703125,2791.469970703125,7748.9599609375,25191.419921875,2774.64990234375,7686.64990234375,25328.650390625,2787.93994140625,7713.89990234375,329700000,3820770000,2197830000
2018-06-14,25175.310546875,2782.489990234375,7761.0400390625,25175.310546875,2782.489990234375,7761.0400390625,25332.5,2789.06005859375,7768.60009765625,25138.599609375,2776.52001953125,7723.52978515625,25254.650390625,2783.2099609375,7723.52978515625,341170000,3540930000,2193630000
2018-06-15,25090.48046875,2779.659912109375,7746.3798828125,25090.48046875,2779.659912109375,7746.3798828125,25130.8203125,2782.81005859375,7755.72021484375,24894.380859375,2761.72998046875,7704.33984375,25116.7109375,2777.780029296875,7725.02978515625,659370000,5451990000,3049870000
2018-06-18,24987.470703125,2773.75,7747.02978515625,24987.470703125,2773.75,7747.02978515625,25003.099609375,2774.989990234375,7749.35986328125,24825.76953125,2757.1201171875,7676.830078125,24944.279296875,2765.7900390625,7692.9599609375,337070000,3316120000,2102660000
2018-06-19,24700.2109375,2762.590087890625,7725.58984375,24700.2109375,2762.590087890625,7725.58984375,24763.58984375,2765.050048828125,7727.41015625,24567.75,2743.18994140625,7635.72998046875,24763.58984375,2752.010009765625,7658.47021484375,376380000,3671160000,2283340000
2018-06-20,24657.80078125,2767.320068359375,7781.509765625,24657.80078125,2767.320068359375,7781.509765625,24804.759765625,2774.860107421875,7806.60009765625,24628.390625,2763.909912109375,7755.47998046875,24771.169921875,2769.72998046875,7764.14990234375,359520000,3332140000,2316420000
2018-06-21,24461.69921875,2749.760009765625,7712.9501953125,24461.69921875,2749.760009765625,7712.9501953125,24639.2109375,2769.280029296875,7803.4501953125,24406.630859375,2744.389892578125,7699.2001953125,24639.2109375,2769.280029296875,7800.2998046875,349570000,3336580000,2349640000
2018-06-22,24580.890625,2754.8798828125,7692.81982421875,24580.890625,2754.8798828125,7692.81982421875,24663.1796875,2764.169921875,7739.7099609375,24526.970703125,2752.679931640625,7679.1201171875,24526.970703125,2760.7900390625,7739.68994140625,473970000,5468110000,3956300000
2018-06-25,24252.80078125,2717.070068359375,7532.009765625,24252.80078125,2717.070068359375,7532.009765625,24463.73046875,2742.93994140625,7639.72998046875,24084.390625,2698.669921875,7477.72998046875,24463.73046875,2742.93994140625,7631.1201171875,439130000,3663280000,2423190000
2018-06-26,24283.109375,2723.06005859375,7561.6298828125,24283.109375,2723.06005859375,7561.6298828125,24384.2109375,2732.909912109375,7597.490234375,24241.220703125,2715.60009765625,7527.0,24281.890625,2722.1201171875,7553.740234375,301130000,3568900000,2068870000
2018-06-27,24117.58984375,2699.6298828125,7445.080078125,24117.58984375,2699.6298828125,7445.080078125,24569.01953125,2746.090087890625,7610.669921875,24115.8203125,2699.3798828125,7444.169921875,24303.109375,2728.449951171875,7586.330078125,313790000,3803990000,2319650000
2018-06-28,24216.05078125,2716.31005859375,7503.68017578125,24216.05078125,2716.31005859375,7503.68017578125,24308.16015625,2724.340087890625,7526.06982421875,23997.2109375,2691.989990234375,7419.56005859375,24064.189453125,2698.68994140625,7438.10986328125,305020000,3461100000,2208870000
2018-06-29,24271.41015625,2718.3701171875,7510.2998046875,24271.41015625,2718.3701171875,7510.2998046875,24509.51953125,2743.260009765625,7573.58984375,24269.7109375,2718.030029296875,7502.9501953125,24323.9296875,2727.1298828125,7544.1298828125,329070000,3586800000,2208820000
2018-07-02,24307.1796875,2726.7099609375,7567.68994140625,24307.1796875,2726.7099609375,7567.68994140625,24319.419921875,2727.260009765625,7568.10009765625,24077.560546875,2698.949951171875,7443.10009765625,24161.529296875,2704.949951171875,7451.89990234375,244110000,3095040000,1777880000
2018-07-03,24174.8203125,2713.219970703125,7502.669921875,24174.8203125,2713.219970703125,7502.669921875,24444.880859375,2736.580078125,7594.330078125,24150.849609375,2711.159912109375,7498.5,24359.390625,2733.27001953125,7593.6298828125,160960000,1911460000,1171420000
2018-07-05,24356.740234375,2736.610107421875,7586.43017578125,24356.740234375,2736.610107421875,7586.43017578125,24372.80078125,2737.830078125,7589.18994140625,24177.439453125,2716.02001953125,7511.43017578125,24285.8203125,2724.18994140625,7550.66015625,237670000,2980160000,1754690000
2018-07-06,24456.48046875,2759.820068359375,7688.39013671875,24456.48046875,2759.820068359375,7688.39013671875,24520.2890625,2764.409912109375,7695.81005859375,24281.470703125,2733.52001953125,7588.64990234375,24352.470703125,2737.679931640625,7595.93017578125,219450000,2590250000,1718600000
2018-07-09,24776.58984375,2784.169921875,7756.2001953125,24776.58984375,2784.169921875,7756.2001953125,24796.51953125,2784.64990234375,7757.27978515625,24518.4296875,2770.72998046875,7702.06005859375,24519.19921875,2775.6201171875,7731.740234375,240580000,3070060000,1844440000
2018-07-10,24919.66015625,2793.840087890625,7759.2001953125,24919.66015625,2793.840087890625,7759.2001953125,24945.380859375,2795.580078125,7777.47998046875,24806.970703125,2786.239990234375,7731.97998046875,24806.970703125,2788.56005859375,7770.6298828125,235040000,3080140000,1735230000
2018-07-11,24700.44921875,2774.02001953125,7716.60986328125,24700.44921875,2774.02001953125,7716.60986328125,24815.16015625,2785.909912109375,7748.16015625,24663.8203125,2770.77001953125,7696.580078125,24789.48046875,2779.820068359375,7698.509765625,237370000,2986180000,1768480000
2018-07-12,24924.890625,2798.2900390625,7823.919921875,24924.890625,2798.2900390625,7823.919921875,24939.970703125,2799.219970703125,7825.669921875,24802.900390625,2781.530029296875,7746.759765625,24802.900390625,2783.139892578125,7752.7099609375,233150000,2834230000,1930830000
2018-07-13,25019.41015625,2801.31005859375,7825.97998046875,25019.41015625,2801.31005859375,7825.97998046875,25043.2109375,2804.530029296875,7843.52001953125,24890.060546875,2791.68994140625,7803.33984375,24926.0703125,2796.929931640625,7827.6201171875,255520000,2619790000,1727500000
2018-07-16,25064.359375,2798.429931640625,7805.72021484375,25064.359375,2798.429931640625,7805.72021484375,25072.41015625,2801.18994140625,7838.81982421875,24979.640625,2793.389892578125,7791.97998046875,25025.580078125,2797.360107421875,7831.740234375,231270000,2819860000,1739360000
2018-07-17,25119.890625,2809.550048828125,7855.1201171875,25119.890625,2809.550048828125,7855.1201171875,25155.390625,2814.18994140625,7867.14990234375,24989.609375,2789.239990234375,7749.60986328125,25033.919921875,2789.340087890625,7751.97021484375,250450000,3064920000,1752210000
2018-07-18,25199.2890625,2815.6201171875,7854.43994140625,25199.2890625,2815.6201171875,7854.43994140625,25215.3203125,2816.760009765625,7863.77001953125,25101.119140625,2805.889892578125,7822.830078125,25133.7890625,2811.35009765625,7859.43017578125,252870000,3111560000,1881110000
2018-07-19,25064.5,2804.489990234375,7825.2998046875,25064.5,2804.489990234375,7825.2998046875,25154.169921875,2812.050048828125,7849.85009765625,25052.619140625,2799.77001953125,7811.14990234375,25139.150390625,2809.3701171875,7829.7998046875,285760000,3278360000,1886300000
2018-07-20,25058.119140625,2801.830078125,7820.2001953125,25058.119140625,2801.830078125,7820.2001953125,25124.099609375,2809.699951171875,7860.25,24986.349609375,2800.010009765625,7815.85986328125,25041.140625,2804.550048828125,7843.080078125,274080000,3243250000,1796530000
2018-07-23,25044.2890625,2806.97998046875,7841.8701171875,25044.2890625,2806.97998046875,7841.8701171875,25081.44921875,2808.610107421875,7846.759765625,24983.330078125,2795.139892578125,7776.5498046875,25036.900390625,2799.169921875,7806.93017578125,228820000,2928490000,1668270000
2018-07-24,25241.939453125,2820.39990234375,7840.77001953125,25241.939453125,2820.39990234375,7840.77001953125,25286.619140625,2829.989990234375,7928.7900390625,25092.4296875,2811.1201171875,7814.330078125,25092.4296875,2820.679931640625,7914.35009765625,274940000,3430410000,2021890000
2018-07-25,25414.099609375,2846.070068359375,7932.240234375,25414.099609375,2846.070068359375,7932.240234375,25432.869140625,2848.030029296875,7933.31005859375,25113.55078125,2817.72998046875,7838.759765625,25183.69921875,2817.72998046875,7839.08984375,273670000,3584400000,1943820000
2018-07-26,25527.0703125,2837.43994140625,7852.18017578125,25527.0703125,2837.43994140625,7852.18017578125,25587.240234375,2845.570068359375,7881.2998046875,25463.16015625,2835.260009765625,7834.080078125,25468.55078125,2835.489990234375,7848.0400390625,297530000,3667290000,2289370000
2018-07-27,25451.060546875,2818.820068359375,7737.419921875,25451.060546875,2818.820068359375,7737.419921875,25580.220703125,2843.169921875,7889.75,25370.0703125,2808.340087890625,7698.9599609375,25520.51953125,2842.35009765625,7889.75,329680000,3434370000,2193410000
2018-07-30,25306.830078125,2802.60009765625,7630.0,25306.830078125,2802.60009765625,7630.0,25500.16015625,2821.739990234375,7740.259765625,25287.380859375,2798.110107421875,7604.240234375,25439.3203125,2819.0,7735.27001953125,296880000,3261190000,2154140000
2018-07-31,25415.189453125,2816.2900390625,7671.7900390625,25415.189453125,2816.2900390625,7671.7900390625,25490.98046875,2824.4599609375,7709.490234375,25345.2109375,2808.06005859375,7614.83984375,25345.2109375,2809.72998046875,7654.58984375,348700000,3906890000,2208610000
2018-08-01,25333.8203125,2813.360107421875,7707.2900390625,25333.8203125,2813.360107421875,7707.2900390625,25488.80078125,2825.830078125,7732.68017578125,25278.3203125,2805.85009765625,7670.7099609375,25461.630859375,2821.169921875,7701.81982421875,315880000,3501350000,2228950000
2018-08-02,25326.16015625,2827.219970703125,7802.68994140625,25326.16015625,2827.219970703125,7802.68994140625,25360.48046875,2829.909912109375,7808.85009765625,25120.0703125,2796.340087890625,7659.52001953125,25256.44921875,2800.47998046875,7659.52001953125,307700000,3501380000,2115490000
2018-08-03,25462.580078125,2840.35009765625,7812.009765625,25462.580078125,2840.35009765625,7812.009765625,25467.900390625,2840.3798828125,7824.06005859375,25325.169921875,2827.3701171875,7783.2998046875,25360.369140625,2829.6201171875,7819.22998046875,239020000,3043690000,2035870000
2018-08-06,25502.1796875,2850.39990234375,7859.68017578125,25502.1796875,2850.39990234375,7859.68017578125,25540.01953125,2853.2900390625,7859.68017578125,25381.380859375,2835.97998046875,7801.8798828125,25437.4296875,2840.2900390625,7809.5400390625,238990000,2879020000,2245300000
2018-08-07,25628.91015625,2858.449951171875,7883.66015625,25628.91015625,2858.449951171875,7883.66015625,25692.720703125,2863.429931640625,7898.2001953125,25551.650390625,2855.919921875,7868.64990234375,25551.650390625,2855.919921875,7878.6201171875,239910000,3185440000,2206400000
2018-08-08,25583.75,2857.699951171875,7888.330078125,25583.75,2857.699951171875,7888.330078125,25634.109375,2862.43994140625,7901.68994140625,25557.48046875,2853.090087890625,7864.4599609375,25615.720703125,2856.7900390625,7880.0,217770000,2978070000,2098100000
2018-08-09,25509.23046875,2853.580078125,7891.77978515625,25509.23046875,2853.580078125,7891.77978515625,25613.310546875,2862.47998046875,7923.35009765625,25492.689453125,2851.97998046875,7881.06005859375,25589.7890625,2857.18994140625,7886.52001953125,214970000,3066180000,2048170000
2018-08-10,25313.140625,2833.280029296875,7839.10986328125,25313.140625,2833.280029296875,7839.10986328125,25401.189453125,2842.199951171875,7866.18994140625,25222.880859375,2825.81005859375,7818.3701171875,25401.189453125,2838.89990234375,7834.7099609375,234480000,3265590000,2107530000
2018-08-13,25187.69921875,2821.929931640625,7819.7099609375,25187.69921875,2821.929931640625,7819.7099609375,25381.390625,2843.39990234375,7888.66015625,25153.9296875,2819.8798828125,7814.27001953125,25327.189453125,2835.4599609375,7848.0,219990000,3173630000,1934100000
2018-08-14,25299.919921875,2839.9599609375,7870.89013671875,25299.919921875,2839.9599609375,7870.89013671875,25339.509765625,2843.110107421875,7878.22998046875,25201.869140625,2826.580078125,7815.5,25215.689453125,2827.8798828125,7847.8798828125,219210000,2986500000,1938840000
2018-08-15,25162.41015625,2818.3701171875,7774.1201171875,25162.41015625,2818.3701171875,7774.1201171875,25235.369140625,2827.949951171875,7832.66015625,24965.76953125,2802.489990234375,7732.68994140625,25235.369140625,2827.949951171875,7810.02001953125,295810000,3656680000,2294100000
2018-08-16,25558.73046875,2840.68994140625,7806.52001953125,25558.73046875,2840.68994140625,7806.52001953125,25607.33984375,2850.489990234375,7849.669921875,25294.970703125,2831.43994140625,7795.740234375,25294.970703125,2831.43994140625,7826.9501953125,342430000,3232000000,1991410000
2018-08-17,25669.3203125,2850.1298828125,7816.330078125,25669.3203125,2850.1298828125,7816.330078125,25728.16015625,2855.6298828125,7830.77978515625,25521.66015625,2833.72998046875,7752.68017578125,25550.80078125,2838.320068359375,7786.64013671875,284160000,3037640000,1850770000
2018-08-20,25758.689453125,2857.050048828125,7821.009765625,25758.689453125,2857.050048828125,7821.009765625,25790.169921875,2859.760009765625,7837.14013671875,25716.41015625,2850.6201171875,7787.89990234375,25727.69921875,2853.929931640625,7834.3701171875,248570000,2757150000,1709500000
